n_features,k,n_samples,sample_id,difference
7,6,10000,1217,0.03999999999999998
7,6,10000,1218,0.010000000000000009
7,6,10000,1219,0.030000000000000027
7,6,10000,1221,0.019999999999999962
7,6,10000,1222,0.030000000000000027
7,6,10000,1224,0.03999999999999998
7,6,10000,1227,0.020000000000000018
7,6,10000,1230,0.04000000000000001
7,6,10000,1236,0.02999999999999997
7,6,10000,1239,0.010000000000000009
7,6,10000,1242,0.04999999999999999
7,6,10000,1244,0.019999999999999962
7,6,10000,1245,0.010000000000000009
7,6,10000,1247,0.030000000000000027
7,6,10000,1248,0.010000000000000009
7,6,10000,1257,0.010000000000000009
7,6,10000,1261,0.010000000000000009
7,6,10000,1264,0.01999999999999999
7,6,10000,1265,0.04000000000000001
7,6,10000,1267,0.020000000000000018
7,6,10000,1268,0.010000000000000009
7,6,10000,1270,0.020000000000000018
7,6,10000,1278,0.010000000000000009
7,6,10000,1284,0.020000000000000018
7,6,10000,1287,0.04999999999999999
7,6,10000,1289,0.04000000000000001
7,6,10000,1290,0.010000000000000009
7,6,10000,1294,0.04999999999999999
7,6,10000,1301,0.010000000000000009
7,6,10000,1305,0.02999999999999997
7,6,10000,1311,0.019999999999999962
7,6,10000,1312,0.03999999999999998
7,6,10000,1314,0.020000000000000018
7,6,10000,1318,0.02999999999999997
7,6,10000,1320,0.04000000000000001
7,6,10000,1322,0.030000000000000027
7,6,10000,1323,0.010000000000000009
7,6,10000,1325,0.010000000000000009
7,6,10000,1329,0.03999999999999998
7,6,10000,1332,0.02999999999999997
7,6,10000,1334,0.04000000000000001
7,6,10000,1335,0.020000000000000018
7,6,10000,1336,0.020000000000000018
7,6,10000,1340,0.02999999999999997
7,6,10000,1341,0.010000000000000009
7,6,10000,1342,0.010000000000000009
7,6,10000,1343,0.050000000000000044
7,6,10000,1345,0.020000000000000018
7,6,10000,1347,0.020000000000000018
7,6,10000,1349,0.030000000000000027
7,6,10000,1351,0.009999999999999953
7,6,10000,1352,0.010000000000000009
7,6,10000,1353,0.010000000000000009
7,6,10000,1366,0.03
7,6,10000,1368,0.020000000000000018
