n_features,k,n_samples,sample_id,difference
9,8,10000,6439,0.08999999999999997
9,8,10000,6441,0.09000000000000002
9,8,10000,6443,0.12
9,8,10000,6445,0.030000000000000027
9,8,10000,6449,0.07
9,8,10000,6453,0.020000000000000018
9,8,10000,6454,0.03999999999999998
9,8,10000,6455,0.010000000000000009
9,8,10000,6456,0.16000000000000003
9,8,10000,6457,0.12000000000000002
9,8,10000,6461,0.08999999999999997
9,8,10000,6462,0.020000000000000018
9,8,10000,6463,0.020000000000000018
9,8,10000,6466,0.030000000000000027
9,8,10000,6470,0.08999999999999997
9,8,10000,6471,0.04999999999999999
9,8,10000,6474,0.010000000000000009
9,8,10000,6475,0.08000000000000002
9,8,10000,6476,0.07999999999999996
9,8,10000,6477,0.06000000000000001
9,8,10000,6479,0.07
9,8,10000,6480,0.030000000000000027
9,8,10000,6483,0.010000000000000009
9,8,10000,6488,0.02999999999999997
9,8,10000,6491,0.07
9,8,10000,6492,0.04999999999999999
9,8,10000,6493,0.07000000000000006
9,8,10000,6494,0.040000000000000036
9,8,10000,6496,0.02999999999999997
9,8,10000,6499,0.04999999999999999
9,8,10000,6500,0.07
9,8,10000,6504,0.04999999999999999
9,8,10000,6506,0.04000000000000001
9,8,10000,6507,0.06
9,8,10000,6508,0.08000000000000002
9,8,10000,6512,0.1
9,8,10000,6514,0.02999999999999997
9,8,10000,6515,0.03999999999999998
9,8,10000,6518,0.13
9,8,10000,6524,0.020000000000000018
9,8,10000,6529,0.04999999999999999
9,8,10000,6530,0.04999999999999999
9,8,10000,6532,0.01999999999999999
9,8,10000,6533,0.04999999999999999
9,8,10000,6534,0.020000000000000018
9,8,10000,6535,0.04999999999999999
9,8,10000,6536,0.06
9,8,10000,6537,0.04999999999999999
9,8,10000,6540,0.06999999999999998
9,8,10000,6541,0.019999999999999962
9,8,10000,6542,0.03
9,8,10000,6543,0.010000000000000009
9,8,10000,6544,0.010000000000000009
9,8,10000,6548,0.010000000000000009
9,8,10000,6549,0.030000000000000027
9,8,10000,6550,0.06
9,8,10000,6553,0.04999999999999999
9,8,10000,6554,0.050000000000000044
9,8,10000,6555,0.020000000000000018
9,8,10000,6561,0.03999999999999998
9,8,10000,6562,0.020000000000000018
9,8,10000,6563,0.06
9,8,10000,6566,0.06
9,8,10000,6567,0.06
9,8,10000,6568,0.04999999999999999
9,8,10000,6569,0.05
9,8,10000,6571,0.060000000000000026
9,8,10000,6573,0.020000000000000004
9,8,10000,6574,0.020000000000000018
9,8,10000,6575,0.05000000000000002
9,8,10000,6576,0.07999999999999996
9,8,10000,6577,0.05000000000000002
9,8,10000,6578,0.06
9,8,10000,6579,0.11000000000000001
9,8,10000,6581,0.12000000000000002
9,8,10000,6582,0.07
9,8,10000,6583,0.010000000000000009
9,8,10000,6585,0.01999999999999999
9,8,10000,6586,0.04000000000000001
9,8,10000,6590,0.04999999999999999
9,8,10000,6592,0.13999999999999996
9,8,10000,6595,0.06
9,8,10000,6602,0.04999999999999999
9,8,10000,6603,0.04999999999999999
9,8,10000,6604,0.02999999999999997
9,8,10000,6605,0.010000000000000009
9,8,10000,6606,0.09
9,8,10000,6608,0.08000000000000002
9,8,10000,6611,0.06
9,8,10000,6612,0.08000000000000002
9,8,10000,6614,0.05000000000000002
9,8,10000,6615,0.14
9,8,10000,6617,0.06999999999999995
9,8,10000,6619,0.08000000000000002
9,8,10000,6621,0.010000000000000009
9,8,10000,6624,0.07999999999999999
9,8,10000,6625,0.030000000000000027
9,8,10000,6626,0.019999999999999962
9,8,10000,6627,0.020000000000000018
9,8,10000,6628,0.03999999999999998
9,8,10000,6630,0.030000000000000027
9,8,10000,6631,0.03999999999999998
9,8,10000,6634,0.030000000000000027
9,8,10000,6636,0.15
9,8,10000,6637,0.040000000000000036
9,8,10000,6639,0.04000000000000001
9,8,10000,6641,0.020000000000000018
9,8,10000,6642,0.09
9,8,10000,6645,0.07000000000000003
9,8,10000,6646,0.010000000000000009
9,8,10000,6649,0.06
9,8,10000,6652,0.010000000000000009
9,8,10000,6653,0.09999999999999998
9,8,10000,6654,0.030000000000000027
9,8,10000,6655,0.010000000000000009
9,8,10000,6657,0.09000000000000002
9,8,10000,6658,0.10000000000000003
9,8,10000,6659,0.050000000000000044
9,8,10000,6661,0.13999999999999999
9,8,10000,6662,0.06
9,8,10000,6663,0.02999999999999997
9,8,10000,6664,0.04000000000000001
9,8,10000,6665,0.04999999999999999
9,8,10000,6668,0.010000000000000009
9,8,10000,6670,0.12
9,8,10000,6671,0.13
9,8,10000,6673,0.06
9,8,10000,6674,0.03999999999999998
9,8,10000,6675,0.01999999999999999
9,8,10000,6677,0.010000000000000009
9,8,10000,6679,0.010000000000000009
9,8,10000,6680,0.019999999999999962
9,8,10000,6682,0.02999999999999997
9,8,10000,6683,0.03999999999999998
9,8,10000,6687,0.019999999999999907
9,8,10000,6689,0.02999999999999997
9,8,10000,6691,0.07000000000000006
9,8,10000,6695,0.020000000000000018
9,8,10000,6701,0.08999999999999997
9,8,10000,6702,0.01999999999999999
9,8,10000,6703,0.09000000000000002
9,8,10000,6704,0.039999999999999994
9,8,10000,6705,0.06
9,8,10000,6709,0.040000000000000036
9,8,10000,6710,0.03999999999999998
9,8,10000,6711,0.03999999999999998
9,8,10000,6721,0.01999999999999999
9,8,10000,6723,0.03999999999999998
9,8,10000,6724,0.08000000000000002
9,8,10000,6725,0.040000000000000036
9,8,10000,6728,0.05
9,8,10000,6732,0.14
9,8,10000,6739,0.03999999999999998
9,8,10000,6741,0.12
9,8,10000,6743,0.020000000000000018
9,8,10000,6744,0.08999999999999997
9,8,10000,6748,0.030000000000000027
9,8,10000,6750,0.010000000000000009
9,8,10000,6751,0.010000000000000009
9,8,10000,6752,0.03999999999999998
9,8,10000,6753,0.030000000000000027
9,8,10000,6755,0.13
9,8,10000,6756,0.01999999999999999
9,8,10000,6759,0.06
9,8,10000,6760,0.04999999999999999
9,8,10000,6761,0.09000000000000002
9,8,10000,6765,0.02999999999999997
9,8,10000,6766,0.010000000000000009
9,8,10000,6767,0.04999999999999999
9,8,10000,6770,0.03999999999999998
9,8,10000,6771,0.030000000000000027
9,8,10000,6772,0.13
9,8,10000,6773,0.02999999999999997
9,8,10000,6775,0.09999999999999998
9,8,10000,6776,0.08000000000000002
9,8,10000,6778,0.09
9,8,10000,6780,0.03999999999999998
9,8,10000,6783,0.08000000000000002
9,8,10000,6785,0.11
9,8,10000,6786,0.030000000000000027
9,8,10000,6787,0.09999999999999999
9,8,10000,6790,0.08000000000000002
9,8,10000,6792,0.07
9,8,10000,6793,0.039999999999999994
9,8,10000,6797,0.07
9,8,10000,6799,0.010000000000000009
9,8,10000,6800,0.019999999999999962
9,8,10000,6801,0.02999999999999997
9,8,10000,6802,0.04999999999999999
9,8,10000,6803,0.06
9,8,10000,6804,0.010000000000000009
9,8,10000,6806,0.1
9,8,10000,6807,0.04999999999999999
9,8,10000,6808,0.060000000000000026
9,8,10000,6810,0.08999999999999997
9,8,10000,6812,0.10999999999999999
9,8,10000,6813,0.04999999999999999
9,8,10000,6814,0.07
9,8,10000,6816,0.040000000000000036
9,8,10000,6818,0.04999999999999999
9,8,10000,6819,0.04999999999999999
9,8,10000,6823,0.03999999999999998
9,8,10000,6825,0.019999999999999962
9,8,10000,6828,0.07
9,8,10000,6831,0.020000000000000018
9,8,10000,6836,0.02999999999999997
9,8,10000,6837,0.09999999999999998
9,8,10000,6838,0.010000000000000009
9,8,10000,6839,0.040000000000000036
9,8,10000,6841,0.03999999999999998
9,8,10000,6845,0.010000000000000009
9,8,10000,6848,0.010000000000000009
9,8,10000,6852,0.010000000000000009
9,8,10000,6853,0.14
9,8,10000,6854,0.09000000000000002
9,8,10000,6855,0.10999999999999999
9,8,10000,6857,0.07
9,8,10000,6858,0.020000000000000018
9,8,10000,6859,0.05000000000000002
9,8,10000,6860,0.08999999999999997
9,8,10000,6861,0.010000000000000009
9,8,10000,6862,0.010000000000000009
9,8,10000,6863,0.040000000000000036
9,8,10000,6868,0.06
9,8,10000,6872,0.10999999999999999
9,8,10000,6874,0.030000000000000027
9,8,10000,6875,0.05000000000000002
9,8,10000,6880,0.039999999999999994
9,8,10000,6882,0.09999999999999998
9,8,10000,6883,0.04000000000000001
9,8,10000,6886,0.020000000000000018
9,8,10000,6887,0.13000000000000003
9,8,10000,6889,0.010000000000000009
9,8,10000,6890,0.04999999999999999
9,8,10000,6891,0.07
9,8,10000,6893,0.019999999999999962
9,8,10000,6898,0.039999999999999925
9,8,10000,6901,0.010000000000000009
9,8,10000,6902,0.09000000000000002
9,8,10000,6907,0.05000000000000002
9,8,10000,6913,0.030000000000000027
9,8,10000,6917,0.03999999999999998
9,8,10000,6918,0.03
9,8,10000,6919,0.01999999999999999
9,8,10000,6924,0.03999999999999998
9,8,10000,6927,0.02999999999999997
9,8,10000,6929,0.030000000000000027
9,8,10000,6930,0.07
9,8,10000,6932,0.10999999999999999
9,8,10000,6934,0.010000000000000009
9,8,10000,6937,0.07999999999999996
9,8,10000,6939,0.08000000000000002
9,8,10000,6940,0.12
9,8,10000,6941,0.06
9,8,10000,6942,0.04999999999999999
9,8,10000,6944,0.09000000000000008
9,8,10000,6945,0.10999999999999999
9,8,10000,6947,0.050000000000000044
9,8,10000,6949,0.06999999999999995
9,8,10000,6951,0.04999999999999999
9,8,10000,6952,0.12
9,8,10000,6954,0.030000000000000027
9,8,10000,6955,0.05000000000000002
9,8,10000,6956,0.13000000000000006
9,8,10000,6959,0.009999999999999981
9,8,10000,6961,0.019999999999999962
9,8,10000,6964,0.07999999999999996
9,8,10000,6965,0.05999999999999997
9,8,10000,6966,0.010000000000000009
9,8,10000,6967,0.050000000000000044
9,8,10000,6971,0.06
9,8,10000,6973,0.07
9,8,10000,6974,0.13
9,8,10000,6978,0.06
9,8,10000,6980,0.10000000000000003
9,8,10000,6981,0.08000000000000002
9,8,10000,6985,0.020000000000000018
9,8,10000,6987,0.08999999999999997
9,8,10000,6988,0.06999999999999995
9,8,10000,6990,0.020000000000000018
9,8,10000,6992,0.04999999999999999
9,8,10000,6993,0.07999999999999996
9,8,10000,6994,0.04999999999999999
9,8,10000,6995,0.009999999999999981
9,8,10000,6998,0.08000000000000002
9,8,10000,6999,0.10999999999999999
9,8,10000,7000,0.04999999999999999
9,8,10000,7003,0.03999999999999998
9,8,10000,7004,0.02999999999999997
9,8,10000,7006,0.09000000000000002
9,8,10000,7009,0.1
9,8,10000,7010,0.09
9,8,10000,7011,0.02999999999999997
9,8,10000,7016,0.010000000000000009
9,8,10000,7017,0.030000000000000027
9,8,10000,7019,0.07
9,8,10000,7020,0.02999999999999997
9,8,10000,7021,0.04999999999999999
9,8,10000,7023,0.04999999999999999
9,8,10000,7024,0.020000000000000018
9,8,10000,7025,0.12
9,8,10000,7026,0.07
9,8,10000,7027,0.03999999999999998
9,8,10000,7028,0.020000000000000018
9,8,10000,7030,0.01999999999999999
9,8,10000,7031,0.019999999999999962
9,8,10000,7036,0.030000000000000027
9,8,10000,7037,0.12
9,8,10000,7039,0.010000000000000009
9,8,10000,7040,0.13
9,8,10000,7041,0.07999999999999996
9,8,10000,7043,0.010000000000000009
9,8,10000,7045,0.03
9,8,10000,7048,0.07
9,8,10000,7049,0.060000000000000026
9,8,10000,7050,0.020000000000000018
9,8,10000,7051,0.03
9,8,10000,7052,0.03
9,8,10000,7054,0.03
9,8,10000,7055,0.010000000000000009
9,8,10000,7058,0.020000000000000018
9,8,10000,7061,0.08000000000000002
9,8,10000,7062,0.040000000000000036
9,8,10000,7066,0.03999999999999998
9,8,10000,7069,0.019999999999999962
9,8,10000,7070,0.07
9,8,10000,7073,0.07000000000000003
9,8,10000,7078,0.010000000000000009
9,8,10000,7081,0.020000000000000018
9,8,10000,7082,0.010000000000000009
9,8,10000,7083,0.010000000000000009
9,8,10000,7086,0.04999999999999999
9,8,10000,7088,0.07
9,8,10000,7089,0.020000000000000018
9,8,10000,7090,0.04000000000000001
9,8,10000,7094,0.010000000000000009
9,8,10000,7098,0.06
9,8,10000,7099,0.08000000000000002
9,8,10000,7100,0.010000000000000009
9,8,10000,7103,0.06
9,8,10000,7105,0.050000000000000044
9,8,10000,7106,0.010000000000000009
9,8,10000,7110,0.14
9,8,10000,7111,0.020000000000000018
9,8,10000,7112,0.10999999999999993
9,8,10000,7114,0.10999999999999999
9,8,10000,7115,0.04999999999999999
9,8,10000,7118,0.04000000000000001
9,8,10000,7119,0.04999999999999999
9,8,10000,7120,0.030000000000000027
9,8,10000,7121,0.040000000000000036
9,8,10000,7122,0.010000000000000009
9,8,10000,7125,0.010000000000000009
9,8,10000,7126,0.020000000000000018
9,8,10000,7130,0.03999999999999998
9,8,10000,7131,0.030000000000000027
9,8,10000,7133,0.03999999999999998
9,8,10000,7137,0.02999999999999997
9,8,10000,7139,0.09
9,8,10000,7140,0.07
9,8,10000,7145,0.06
9,8,10000,7146,0.07
9,8,10000,7148,0.09999999999999998
9,8,10000,7150,0.06
9,8,10000,7151,0.09000000000000002
9,8,10000,7156,0.07
9,8,10000,7159,0.04000000000000001
9,8,10000,7160,0.07999999999999996
9,8,10000,7163,0.04000000000000001
9,8,10000,7165,0.04999999999999999
9,8,10000,7168,0.020000000000000018
9,8,10000,7169,0.11
9,8,10000,7170,0.04999999999999999
9,8,10000,7171,0.010000000000000009
9,8,10000,7174,0.020000000000000018
9,8,10000,7177,0.06
9,8,10000,7178,0.08
9,8,10000,7179,0.04999999999999999
9,8,10000,7180,0.010000000000000009
9,8,10000,7182,0.11000000000000001
9,8,10000,7183,0.02999999999999997
9,8,10000,7185,0.03999999999999998
9,8,10000,7189,0.020000000000000018
9,8,10000,7191,0.04999999999999999
9,8,10000,7192,0.06
9,8,10000,7193,0.10999999999999999
9,8,10000,7196,0.04999999999999999
9,8,10000,7197,0.07999999999999996
9,8,10000,7198,0.08999999999999997
9,8,10000,7199,0.04999999999999999
9,8,10000,7200,0.11000000000000004
9,8,10000,7203,0.060000000000000026
9,8,10000,7206,0.010000000000000009
9,8,10000,7208,0.010000000000000009
9,8,10000,7209,0.040000000000000036
9,8,10000,7211,0.060000000000000026
9,8,10000,7216,0.04000000000000001
9,8,10000,7221,0.019999999999999962
9,8,10000,7222,0.09000000000000002
9,8,10000,7223,0.12
9,8,10000,7225,0.040000000000000036
9,8,10000,7226,0.06
9,8,10000,7230,0.07
9,8,10000,7231,0.06
9,8,10000,7232,0.019999999999999962
9,8,10000,7233,0.09000000000000002
9,8,10000,7234,0.12999999999999995
9,8,10000,7235,0.07999999999999996
9,8,10000,7237,0.11000000000000004
9,8,10000,7238,0.040000000000000036
9,8,10000,7240,0.010000000000000009
9,8,10000,7241,0.03999999999999998
9,8,10000,7242,0.039999999999999994
9,8,10000,7243,0.09999999999999998
9,8,10000,7244,0.06999999999999995
9,8,10000,7246,0.06
9,8,10000,7247,0.050000000000000044
9,8,10000,7248,0.04999999999999999
9,8,10000,7250,0.030000000000000027
9,8,10000,7251,0.04999999999999999
9,8,10000,7252,0.06
9,8,10000,7253,0.04999999999999999
9,8,10000,7258,0.04999999999999999
9,8,10000,7259,0.03
9,8,10000,7260,0.009999999999999953
9,8,10000,7261,0.020000000000000018
9,8,10000,7262,0.1
9,8,10000,7264,0.040000000000000036
9,8,10000,7265,0.010000000000000009
9,8,10000,7267,0.019999999999999962
9,8,10000,7269,0.009999999999999953
9,8,10000,7270,0.020000000000000018
9,8,10000,7274,0.05999999999999997
9,8,10000,7275,0.020000000000000018
9,8,10000,7276,0.03
9,8,10000,7282,0.14999999999999997
9,8,10000,7285,0.040000000000000036
9,8,10000,7292,0.16
9,8,10000,7295,0.02999999999999997
9,8,10000,7296,0.01999999999999999
9,8,10000,7297,0.02999999999999997
9,8,10000,7298,0.04999999999999999
9,8,10000,7300,0.03
9,8,10000,7302,0.030000000000000027
9,8,10000,7303,0.010000000000000009
9,8,10000,7305,0.06
9,8,10000,7306,0.06
9,8,10000,7307,0.08000000000000002
9,8,10000,7308,0.020000000000000018
9,8,10000,7310,0.040000000000000036
9,8,10000,7311,0.03
9,8,10000,7314,0.010000000000000009
9,8,10000,7315,0.020000000000000018
9,8,10000,7316,0.04999999999999999
9,8,10000,7318,0.03999999999999998
9,8,10000,7319,0.09
9,8,10000,7322,0.009999999999999953
9,8,10000,7327,0.06
9,8,10000,7328,0.050000000000000044
9,8,10000,7329,0.019999999999999962
9,8,10000,7330,0.04000000000000001
9,8,10000,7331,0.12999999999999998
9,8,10000,7332,0.07
9,8,10000,7333,0.009999999999999953
9,8,10000,7334,0.010000000000000009
9,8,10000,7335,0.08000000000000002
9,8,10000,7337,0.04999999999999999
9,8,10000,7340,0.02999999999999997
9,8,10000,7347,0.09999999999999998
9,8,10000,7350,0.04999999999999999
9,8,10000,7351,0.03999999999999998
9,8,10000,7352,0.020000000000000018
9,8,10000,7353,0.07
9,8,10000,7354,0.02999999999999997
9,8,10000,7355,0.03
9,8,10000,7356,0.020000000000000018
9,8,10000,7357,0.16999999999999998
9,8,10000,7358,0.010000000000000009
9,8,10000,7359,0.030000000000000027
9,8,10000,7361,0.02999999999999997
9,8,10000,7364,0.010000000000000009
9,8,10000,7365,0.18999999999999997
9,8,10000,7366,0.12
9,8,10000,7368,0.050000000000000044
9,8,10000,7369,0.19999999999999998
9,8,10000,7372,0.1
9,8,10000,7373,0.07999999999999999
9,8,10000,7381,0.019999999999999962
9,8,10000,7383,0.020000000000000018
9,8,10000,7384,0.04999999999999999
9,8,10000,7385,0.06999999999999998
9,8,10000,7389,0.02999999999999997
9,8,10000,7390,0.06
9,8,10000,7392,0.020000000000000018
9,8,10000,7396,0.010000000000000009
9,8,10000,7399,0.020000000000000018
9,8,10000,7401,0.14
9,8,10000,7402,0.11000000000000001
9,8,10000,7405,0.030000000000000013
9,8,10000,7409,0.03999999999999998
9,8,10000,7412,0.02999999999999997
9,8,10000,7415,0.020000000000000018
9,8,10000,7418,0.11000000000000004
9,8,10000,7422,0.05000000000000002
9,8,10000,7427,0.10000000000000003
9,8,10000,7428,0.009999999999999981
9,8,10000,7433,0.02999999999999997
9,8,10000,7434,0.040000000000000036
9,8,10000,7435,0.07
9,8,10000,7436,0.12
9,8,10000,7441,0.16999999999999998
9,8,10000,7444,0.12
9,8,10000,7448,0.11000000000000004
9,8,10000,7449,0.04999999999999999
9,8,10000,7450,0.02999999999999997
9,8,10000,7452,0.010000000000000009
9,8,10000,7453,0.03999999999999998
9,8,10000,7456,0.030000000000000027
9,8,10000,7458,0.02999999999999997
9,8,10000,7460,0.04999999999999999
9,8,10000,7463,0.03999999999999998
9,8,10000,7464,0.07999999999999996
9,8,10000,7465,0.040000000000000036
9,8,10000,7466,0.07
9,8,10000,7470,0.07999999999999996
9,8,10000,7471,0.04999999999999999
9,8,10000,7473,0.13
9,8,10000,7474,0.03999999999999998
9,8,10000,7475,0.030000000000000027
9,8,10000,7478,0.010000000000000009
9,8,10000,7480,0.04999999999999999
9,8,10000,7484,0.010000000000000009
9,8,10000,7486,0.040000000000000036
9,8,10000,7489,0.010000000000000009
9,8,10000,7493,0.03
9,8,10000,7494,0.030000000000000027
9,8,10000,7495,0.04999999999999999
9,8,10000,7496,0.12
9,8,10000,7497,0.019999999999999962
9,8,10000,7501,0.010000000000000009
9,8,10000,7504,0.02999999999999997
9,8,10000,7508,0.02999999999999997
9,8,10000,7509,0.030000000000000027
9,8,10000,7510,0.09999999999999998
9,8,10000,7511,0.12
9,8,10000,7518,0.020000000000000018
9,8,10000,7522,0.02999999999999997
9,8,10000,7525,0.020000000000000018
9,8,10000,7527,0.010000000000000009
9,8,10000,7528,0.030000000000000027
9,8,10000,7530,0.06
9,8,10000,7533,0.08999999999999997
9,8,10000,7535,0.1
9,8,10000,7538,0.07
9,8,10000,7542,0.06
9,8,10000,7543,0.13000000000000003
9,8,10000,7546,0.030000000000000027
9,8,10000,7547,0.02999999999999997
9,8,10000,7548,0.009999999999999995
9,8,10000,7550,0.020000000000000018
9,8,10000,7554,0.09999999999999998
9,8,10000,7559,0.040000000000000036
9,8,10000,7562,0.03999999999999998
9,8,10000,7563,0.050000000000000044
9,8,10000,7565,0.019999999999999962
9,8,10000,7567,0.04999999999999999
9,8,10000,7569,0.010000000000000009
9,8,10000,7570,0.03999999999999998
9,8,10000,7571,0.04999999999999999
9,8,10000,7572,0.04000000000000001
9,8,10000,7573,0.07
9,8,10000,7575,0.10000000000000003
9,8,10000,7576,0.020000000000000018
9,8,10000,7577,0.009999999999999995
9,8,10000,7580,0.010000000000000009
9,8,10000,7582,0.020000000000000018
9,8,10000,7587,0.04999999999999999
9,8,10000,7588,0.010000000000000009
9,8,10000,7589,0.020000000000000018
9,8,10000,7590,0.03999999999999998
9,8,10000,7598,0.030000000000000027
9,8,10000,7599,0.020000000000000018
9,8,10000,7601,0.03999999999999998
9,8,10000,7605,0.02999999999999997
9,8,10000,7606,0.09000000000000002
9,8,10000,7608,0.030000000000000027
9,8,10000,7609,0.08000000000000002
9,8,10000,7612,0.10999999999999999
9,8,10000,7615,0.010000000000000009
9,8,10000,7617,0.06
9,8,10000,7618,0.050000000000000044
9,8,10000,7619,0.030000000000000027
9,8,10000,7630,0.010000000000000009
9,8,10000,7633,0.04999999999999999
9,8,10000,7635,0.03
9,8,10000,7636,0.010000000000000009
9,8,10000,7637,0.010000000000000009
9,8,10000,7640,0.08999999999999997
9,8,10000,7643,0.009999999999999981
9,8,10000,7645,0.12000000000000002
9,8,10000,7646,0.04999999999999999
9,8,10000,7647,0.02999999999999997
9,8,10000,7648,0.15999999999999998
9,8,10000,7649,0.07999999999999996
9,8,10000,7650,0.06
9,8,10000,7651,0.1
9,8,10000,7652,0.010000000000000009
9,8,10000,7654,0.020000000000000018
9,8,10000,7656,0.04999999999999999
9,8,10000,7659,0.03
9,8,10000,7661,0.03999999999999998
9,8,10000,7667,0.08000000000000002
9,8,10000,7669,0.04999999999999999
9,8,10000,7671,0.12
9,8,10000,7673,0.12
9,8,10000,7674,0.010000000000000009
9,8,10000,7675,0.010000000000000009
9,8,10000,7677,0.050000000000000044
9,8,10000,7679,0.06
9,8,10000,7680,0.02999999999999997
9,8,10000,7682,0.009999999999999953
9,8,10000,7683,0.020000000000000018
9,8,10000,7684,0.010000000000000009
9,8,10000,7685,0.04000000000000001
9,8,10000,7686,0.010000000000000009
9,8,10000,7691,0.009999999999999953
9,8,10000,7692,0.010000000000000009
9,8,10000,7693,0.04999999999999999
9,8,10000,7694,0.030000000000000027
9,8,10000,7695,0.03
9,8,10000,7696,0.05
9,8,10000,7698,0.07
9,8,10000,7702,0.08999999999999997
9,8,10000,7706,0.050000000000000044
9,8,10000,7707,0.040000000000000036
9,8,10000,7711,0.019999999999999962
9,8,10000,7712,0.010000000000000009
9,8,10000,7715,0.07
9,8,10000,7716,0.02999999999999997
9,8,10000,7723,0.02999999999999997
9,8,10000,7725,0.06
9,8,10000,7727,0.010000000000000009
9,8,10000,7730,0.09
9,8,10000,7732,0.05000000000000002
9,8,10000,7733,0.06
9,8,10000,7734,0.04000000000000001
9,8,10000,7736,0.02999999999999997
9,8,10000,7738,0.030000000000000027
9,8,10000,7739,0.019999999999999962
9,8,10000,7740,0.16000000000000003
9,8,10000,7741,0.010000000000000009
9,8,10000,7743,0.05000000000000002
9,8,10000,7745,0.020000000000000018
9,8,10000,7746,0.02999999999999997
9,8,10000,7747,0.06
9,8,10000,7748,0.06
9,8,10000,7755,0.02999999999999997
9,8,10000,7756,0.030000000000000027
9,8,10000,7758,0.020000000000000018
9,8,10000,7759,0.020000000000000018
9,8,10000,7760,0.07
9,8,10000,7763,0.02999999999999997
9,8,10000,7765,0.12999999999999998
9,8,10000,7766,0.03999999999999998
9,8,10000,7767,0.04000000000000001
9,8,10000,7769,0.03999999999999998
9,8,10000,7771,0.08
9,8,10000,7772,0.020000000000000018
9,8,10000,7777,0.04000000000000001
9,8,10000,7778,0.019999999999999962
9,8,10000,7779,0.06
9,8,10000,7780,0.01999999999999999
9,8,10000,7784,0.01999999999999999
9,8,10000,7785,0.02999999999999997
9,8,10000,7789,0.09000000000000002
9,8,10000,7790,0.08000000000000002
9,8,10000,7791,0.12
9,8,10000,7793,0.040000000000000036
9,8,10000,7795,0.019999999999999962
9,8,10000,7796,0.07
9,8,10000,7800,0.03
9,8,10000,7801,0.039999999999999994
9,8,10000,7802,0.04000000000000001
9,8,10000,7805,0.14
9,8,10000,7806,0.12999999999999998
9,8,10000,7808,0.010000000000000009
9,8,10000,7810,0.09000000000000002
9,8,10000,7814,0.10000000000000003
9,8,10000,7815,0.030000000000000027
9,8,10000,7816,0.010000000000000009
9,8,10000,7817,0.06
9,8,10000,7818,0.030000000000000027
9,8,10000,7825,0.03999999999999998
9,8,10000,7829,0.10999999999999999
9,8,10000,7833,0.06
9,8,10000,7834,0.010000000000000009
9,8,10000,7835,0.06
9,8,10000,7836,0.05000000000000002
9,8,10000,7838,0.08000000000000002
9,8,10000,7839,0.010000000000000009
9,8,10000,7841,0.030000000000000027
9,8,10000,7842,0.020000000000000018
9,8,10000,7843,0.01999999999999999
9,8,10000,7846,0.01999999999999999
9,8,10000,7848,0.020000000000000018
9,8,10000,7850,0.030000000000000027
9,8,10000,7854,0.07
9,8,10000,7856,0.05000000000000002
9,8,10000,7857,0.07
9,8,10000,7858,0.07999999999999999
9,8,10000,7859,0.07999999999999999
9,8,10000,7862,0.03999999999999998
9,8,10000,7863,0.020000000000000018
9,8,10000,7864,0.03
9,8,10000,7867,0.05
9,8,10000,7868,0.030000000000000027
9,8,10000,7872,0.06
9,8,10000,7878,0.01999999999999999
9,8,10000,7880,0.02999999999999997
9,8,10000,7882,0.07
9,8,10000,7883,0.12
9,8,10000,7886,0.07999999999999999
9,8,10000,7887,0.12
9,8,10000,7888,0.08999999999999997
9,8,10000,7892,0.009999999999999953
9,8,10000,7893,0.07
9,8,10000,7894,0.04000000000000001
9,8,10000,7896,0.15000000000000002
9,8,10000,7899,0.010000000000000009
9,8,10000,7902,0.020000000000000018
9,8,10000,7905,0.03
9,8,10000,7910,0.06999999999999998
9,8,10000,7913,0.030000000000000027
9,8,10000,7915,0.04999999999999999
9,8,10000,7917,0.08999999999999997
9,8,10000,7919,0.04999999999999999
9,8,10000,7920,0.07
9,8,10000,7921,0.04000000000000001
9,8,10000,7927,0.030000000000000027
9,8,10000,7928,0.08000000000000002
9,8,10000,7931,0.15
9,8,10000,7934,0.03999999999999998
9,8,10000,7935,0.08999999999999997
9,8,10000,7936,0.030000000000000027
9,8,10000,7937,0.12999999999999998
9,8,10000,7942,0.010000000000000009
9,8,10000,7943,0.02999999999999997
9,8,10000,7944,0.030000000000000027
9,8,10000,7945,0.04999999999999999
9,8,10000,7946,0.030000000000000027
9,8,10000,7949,0.060000000000000026
9,8,10000,7953,0.010000000000000009
9,8,10000,7962,0.06999999999999995
9,8,10000,7967,0.08000000000000002
9,8,10000,7970,0.04999999999999999
9,8,10000,7973,0.010000000000000009
9,8,10000,7974,0.01999999999999999
9,8,10000,7978,0.010000000000000009
9,8,10000,7979,0.08999999999999997
9,8,10000,7982,0.02999999999999997
9,8,10000,7984,0.010000000000000009
9,8,10000,7987,0.010000000000000009
9,8,10000,7989,0.07
9,8,10000,7992,0.12
9,8,10000,7996,0.009999999999999981
9,8,10000,7998,0.04999999999999999
9,8,10000,8000,0.030000000000000027
9,8,10000,8002,0.020000000000000018
9,8,10000,8003,0.02999999999999997
9,8,10000,8006,0.04000000000000001
9,8,10000,8008,0.05000000000000002
9,8,10000,8012,0.009999999999999981
9,8,10000,8016,0.020000000000000018
9,8,10000,8019,0.17999999999999997
9,8,10000,8023,0.06
9,8,10000,8024,0.04999999999999999
9,8,10000,8026,0.07999999999999996
9,8,10000,8027,0.019999999999999962
